edad,ingreso_mensual,antiguedad_cliente,saldo_promedio,cantidad_productos,transacciones_mensuales,uso_banca_digital,deuda_vigente
43,1706522.9910086945,3.839103715326046,214818.1449287468,4,37.28374681685088,63.50505701939816,5184609.011969628
15,754084.8402414101,2.091421172037799,281012.6269186182,2,50.00825744634182,88.56124615518118,317812.8047533431
37,1751751.2408264512,7.4913932905702945,1459501.926863754,5,58.667506570098666,72.66358560038677,2944623.859821839
30,2018193.7473590237,7.951896756660088,877052.701668625,5,38.23519906945666,77.90222393870826,1392901.9670716433
55,4942131.918444891,13.170434885517164,7413953.001594063,7,39.91117372718268,47.8918913760593,2524658.6238350305
44,1465345.5526538363,4.39496017910067,1192120.8234081739,5,68.4932855363979,72.02390892879262,1955102.701547341
41,1545542.168923859,8.168300205819753,1474891.259796329,5,72.4860919171281,77.87115941184214,2114348.0642662058
37,1936972.499261806,8.53500834720808,325162.44040877966,2,36.25186970300312,68.77668399424178,5712247.28931474
47,1431539.6964517257,3.3793817060629134,410507.6739959559,3,30.273984583182184,52.19955481844756,6000522.333536161
54,5177676.174187127,14.335429841572203,8652407.996586176,8,26.46182892087033,64.85965220051105,1407133.289162262
39,1390860.840513458,5.47651620442882,805354.5315096573,4,53.910777773923755,69.04741625701153,1715588.0036699155
48,1352926.0729242403,3.582228415670046,436114.43699445017,3,46.98538999534006,58.20097224760047,7559349.695678733
42,1887264.8338480697,7.431705088988799,1037936.3890555943,5,57.40873237073678,81.7857400616336,2354399.8214558004
20,949695.1208464452,3.806177028615671,271226.2827578776,1,44.281978157615356,81.27132019851142,383233.27971414564
23,780315.9380394066,2.4922711939191933,415791.21144440543,1,41.14718722835643,91.60712199420048,424335.42613827466
44,1865922.621663701,6.768079795973635,660723.1088484083,3,64.88219349067735,79.48309551676545,3418279.1005442073
40,1409072.9384344202,8.692766386715574,1222985.9300070223,4,59.00124819715057,77.90465845444734,2058744.8818471278
23,909431.307800098,2.479163228927482,233796.5070506016,2,48.25631052597433,90.37094089475121,563698.618334032
26,1905085.1061080827,6.566130854914203,1229313.3288774479,5,60.83290504173092,80.66846549722645,2143984.417606412
34,1384224.6858977673,4.379880037945088,453430.82862106967,3,43.9449858082841,73.99747313421453,5145675.735264019
55,3514588.957908359,15.085453538689364,6336705.955100594,7,30.75389700648709,62.70462884186247,1994956.3045382926
42,1671668.908406973,8.216147494898477,1364016.161749625,5,65.99980118294195,75.10577400625108,2875743.892144618
36,1324151.2358197419,6.584729544661112,484469.03555760265,4,30.016819517934273,67.4760644112027,6876167.881817582
43,1969380.5521158527,5.166198301491212,1479600.719834636,4,45.65794499248055,83.49679188800894,2493401.28074847
36,1514572.5596516766,3.8988630409994443,251754.40018635668,3,26.335030659181907,61.10392848317682,5556325.159564637
36,1622137.6911186953,8.032780416256214,1486646.5854342664,4,48.499422623337544,74.43856727360418,2131807.5920505114
48,1754083.0809617485,4.6524702351036336,514911.0560066991,2,41.02009513203311,68.16792929203808,5930173.482508518
51,1741728.4855805505,7.799124875907418,839031.7397616269,3,79.34889271754716,78.1436583547222,1980909.4663419658
44,1356654.3117133747,8.852738229560888,499574.71889514965,3,41.604437724341,79.58708427933865,5629134.9435634995
39,1967327.5730772077,7.348031744645239,722553.5207040778,4,50.32286664936283,71.6781737426687,2584675.798986653
46,2034997.2981371814,5.4604683927046445,931146.2686710663,4,48.49187040136455,72.5142613719922,2363381.7450287244
31,1135628.3829674637,2.122775667518161,384570.76400968694,2,49.593137913760955,87.73576937942441,441446.84789883805
32,1805289.1114748453,7.31060541692987,1023161.353738524,4,62.79902946729304,78.61161666043402,3319970.4373229104
41,1581265.4521611154,6.767876811729805,469009.9502278209,4,30.469616916716333,98.62775405984566,7481942.698025268
48,1820294.6553923523,6.424286943089088,270620.33205986605,2,37.55491087726008,61.21664411710189,5410573.01994983
30,899876.6540940335,0.8344627283124466,221352.7235916991,1,72.48077739007458,96.94250930172552,350011.3852902142
41,1540147.1413984015,4.882855883866879,827745.6044687005,3,75.46199363025627,77.03883311570952,2016940.807540115
51,2040121.044759544,8.947023815860879,877460.0876541302,5,61.7337426520899,81.68579440256599,2396869.1006993908
37,2021136.872040346,8.694329093317616,1024695.0564502387,4,58.67262487953585,80.24977500029787,2521607.8325178535
40,2287305.638047817,5.327265957987906,1415312.7988542328,5,43.14078119386404,82.56752681477913,2277874.8720278824
33,1991035.9054199164,7.530304500396829,1456968.1298736217,5,62.05933208296556,62.24802496161643,3123927.115119897
30,730358.3017554532,0.7851710711890452,442457.92400950775,1,31.412923400702667,95.67937815752028,342467.44820465974
26,779209.3953411953,1.2739565418224923,283927.0792594235,2,63.08411767968174,89.69334577220349,511195.4455186706
44,1526415.3388398772,5.871798383137554,1521979.288647525,3,67.55939359694608,73.16270322489974,2943818.0124896048
27,632280.1826938693,2.7044353983341285,58384.404257502785,1,25.90652939657577,86.79654074994203,660536.562670288
34,1258777.1997802942,6.521876957418503,1353264.3295767792,4,59.181721984887446,87.64749373700482,3820059.4727945183
31,772485.4127134185,0.3821809934304381,225151.3768115393,2,40.204658011365055,94.5024974709826,704470.1391088922
45,4880474.527370982,20.31516421246834,6457434.269484414,5,42.915310345681306,31.930948942181058,1364346.317311475
40,1800056.5433137356,2.2092570563336187,326916.29367867694,3,26.912201024026224,57.535266133895824,6015842.706373877
29,921881.3909686656,0.8153205919821349,270288.37994764314,1,37.39213782044545,92.92625549400803,686246.3035244885
29,1184716.01350482,1.3106773789914206,121547.93495511526,2,39.67922810542951,92.38433957515154,364431.60586725525
22,682524.7807076037,1.570162613731607,260533.19906391943,1,22.41306758889847,94.62660107024908,589739.1916216591
40,1483289.1660617918,5.335486414431892,615928.6621826158,2,40.65522656625901,79.86859004721958,7610512.275442807
23,1063565.0462627343,1.7050613500105258,292220.92786964646,2,29.595564816433303,89.01159876182885,518906.34814603935
26,1719515.9443150747,4.849848695320308,1224008.7953046926,3,48.387544541318185,98.00125081966584,2828391.0505394796
52,5218594.934958857,18.934061157510044,8015691.146593865,6,32.28614627102439,69.14765337139437,2468154.8955195895
63,4578101.135548779,18.475015444327163,6349887.137852425,5,55.44157972482317,64.21965429391105,2170481.8728510616
40,1821940.1210984068,5.735599742889127,1012053.1270889479,5,52.18405174283045,69.40256316934767,3012126.020728665
58,4187529.6027575876,13.060665736894617,7068777.08796496,5,31.137696137949774,53.035443796952215,2072944.1999831821
35,1749135.3753736794,7.755977486302523,1364681.4344327345,3,49.31991594497154,77.48695631481397,2603215.9605021183
47,3997908.2237078547,9.813952528898682,7018548.475539797,8,47.71562070454827,59.10648520967336,1418340.5277406129
54,5575924.493314585,17.836211294499016,6522188.627490936,7,37.89282151661197,63.70539853463485,1453476.2138660334
37,1793925.492700699,7.8046407379127345,1113897.320075508,5,71.55355936022157,57.158253189415234,2914662.0402923147
43,1565666.935336394,10.734916878838579,403822.1548005396,4,37.25052460167014,65.31317129311195,7024882.329787049
25,1114032.3218409056,0.8237824652331431,312626.3248807386,1,24.583819573409656,96.73758583858414,499619.92951916426
62,1780450.3519174382,5.489739026687468,663537.2948616502,4,28.60949866653059,59.48549479126478,6558705.5437256005
28,952700.6562166933,0.7166574380059962,365754.8696700528,2,48.67717627069908,93.30275434970292,124751.4258053574
43,4787025.57889216,11.902457610719399,6450818.756780041,5,42.57816938372461,41.220611886866955,2182394.3131881943
35,1894752.3734318577,9.757961050227108,1212412.7467375116,3,52.650390410799815,75.38897251372435,2838778.849119999
29,960020.5197630743,2.6619583563845266,329928.8553472264,2,51.9944821763663,91.79080899742675,449151.04012640513
23,964829.1552719506,1.4481983254715776,480446.55964546395,2,46.93056630376763,88.31677168903936,533059.2735305659
25,761113.780213452,1.4118139993948524,249038.05087488098,2,39.60641197989155,93.04593195618116,620852.479505143
43,2039511.606324103,6.9451612561631135,1285397.265115326,4,72.82341379002892,72.43902013199188,1902417.131277092
27,815988.4835295519,0.7818922516107543,141492.07060273716,1,37.714236521724075,85.39658410576824,585085.2809886378
35,1737755.444547672,6.1565753207024185,1022634.9200881188,3,39.997540100948086,73.90871644540138,3660847.3100181213
29,1651392.141733059,6.37923557655682,1596048.310702984,3,69.29735823908345,79.61869069409973,1714098.8603321754
36,1975539.9016793172,6.156805443224011,1147980.734678165,3,61.10928831475853,79.76293788112747,2199269.1397490595
26,1117860.4681421022,1.2985077006136518,340121.4820788578,2,37.40581244517492,80.27114667382814,624573.3138433456
33,1399737.387354863,3.3951740424895736,254841.42629548733,4,45.74095790327855,71.14378378633648,6842200.652226542
37,2112800.3239623206,5.442892081593498,817126.1259872189,3,45.7172958872879,76.63550773729725,2461749.139402379
40,1850799.8153015005,4.848757745660554,536089.8604274621,3,44.48626357643557,77.97771797824257,5368021.855466073
21,903906.3332476568,3.1773830745175644,108778.93285765793,1,50.49900827272229,83.76303879858062,832067.1703129853
40,1800464.103151251,6.551936798783657,433886.4881139497,2,23.405397444405864,70.94163422756995,7113034.1829622295
37,2101305.6955970456,9.790851946140476,1659216.8593205395,4,72.94216579107808,76.80044085236617,2149732.6646875073
59,3750780.287956566,11.421129180301058,6954549.609509189,5,46.62827075345364,63.11250517659326,1822182.3635312663
32,1280372.8890858702,2.264844957688811,544527.4890385969,3,56.17183197450076,59.041656212534946,5644534.17121681
49,4008966.881686716,13.662623424983611,6968669.482768111,6,38.22557121884944,60.6325903317962,2415136.735491471
24,849207.1421700792,0.856983129220708,237715.57066903572,1,47.01848952172854,86.78459049975469,335129.8332984835
29,1440359.2520911582,6.849771123324643,558960.3859885854,3,43.97887797703309,87.07013642850717,5946914.52621155
37,1507499.870913053,7.563271753875997,1636087.2578059274,3,70.16421489304348,62.66279091086287,2259371.7013786244
37,1740231.3557455842,6.609799516258774,502951.7189032652,3,37.42966516455728,81.04264354293113,6017318.532259716
23,890805.5226720152,2.548883217073022,229078.79011341353,2,44.28410641246802,83.14729748495552,408933.0801976731
38,1417406.7789996448,5.664875494693074,1701348.7414302612,4,62.57064288981375,82.78163562864702,2266230.587176045
26,981373.7479126957,1.360150659861699,263014.2862199507,2,29.666284268209186,90.10797970843056,566729.5549731622
22,627335.8455071506,0.6253001502459641,155016.35998928765,1,29.6772914001094,85.2902569256505,448064.675544031
31,1646599.1017511075,6.764521023445228,131787.14028186107,4,42.855467999616415,78.32182072215059,6202528.993032858
40,2057972.2233110953,8.175246507599777,773837.7564245826,3,65.2226302801699,63.63831776745108,2013524.096337132
28,607662.72829263,4.145589753727959,404960.1232941628,1,53.99425133764436,91.10472628600495,760250.4497077405
49,1739687.6703668307,9.598737359509636,1343010.9521345943,4,62.62545841618596,78.96167526836251,2341938.206279486
37,4639987.80453022,18.023315456859244,7414154.039634277,6,35.34778372302356,42.90737465881101,2516498.3525474765
39,1590305.469944987,3.6268055762060274,440903.26272117224,4,26.305455951421273,59.17542300272366,6601704.935518998
35,1492343.842077414,2.9269222636176364,652312.1466044893,2,41.14388118462822,79.80155316654502,6204851.268698089
53,4175500.616016451,13.025978231271495,8582523.729635185,6,36.41522042603317,65.19345813832443,1819359.8383917098
37,1830581.5594324965,5.496906913729395,1038967.5372651927,4,64.56264389838073,84.64424437257081,2433587.4348032717
61,5355931.01353061,12.42999067005412,7688459.143418485,7,30.64501954758404,54.33302687189299,1401438.558962624
40,1904442.7481649732,5.51972134668725,1279177.007908755,5,63.74372081329343,83.39957153537296,1941475.2508095973
30,1894762.6817876939,7.095913946261757,519785.0436324817,5,68.83499430410899,84.68742277115149,2681577.84028006
51,5504763.711786699,12.699453827963415,8969219.488302967,6,48.01327620204371,60.54812081535037,1075128.0377000987
39,1625836.4422901075,2.8637908487566506,273330.5259387422,2,22.582305017582826,66.81833052300877,5413142.309891253
31,1464274.2612603663,5.202873951253056,271414.52581646055,3,32.05138240881523,68.23855578703456,5515528.391010876
58,5150406.321905415,13.758466527312795,5686017.993645523,6,34.81966067257643,52.749658410918315,2800029.5539960866
23,720879.4518540457,2.4930377698822266,383699.2745864898,1,47.6550045389062,89.63519824904765,600980.5096995207
28,854567.0045789897,0.9059296768307339,339653.5182845554,2,43.774048157280845,90.18562208274317,543166.1580912939
34,1847448.7650997667,7.100025407750678,886864.726362681,5,56.326761498728956,67.23196146185326,2325609.955526281
35,1447591.0641832321,8.389050419368573,1009381.4024240944,4,64.46270018382384,67.47757580105512,2304992.931616278
63,4805539.420900124,17.11445429149886,7871989.796266446,6,31.146189507346897,66.37863596048555,1538387.7594687992
60,3862922.834179092,15.853968352142509,5980329.121181322,7,44.12884087558495,71.44544441170078,1528114.1474446207
39,1410372.6116895722,6.674304210017061,458161.6749919319,3,40.22253569664271,82.06295604323489,5853612.617417687
49,5253869.94062528,15.44734985029327,6415257.547437151,8,42.995088137141394,68.41084225981311,1986528.6477227518
28,972809.0601250265,1.5317890815299413,263664.2439452575,1,43.40908254182218,92.81194952354504,546341.037927043
55,4249545.103904952,13.926816513738272,7855295.598204094,5,40.861952454904,50.995660080645976,1375152.3013732228
27,2013320.922987396,6.470857076315572,1062147.7394569004,3,34.10368682313182,82.35818404226731,2809651.4036391587
44,2106535.819047291,5.023113445172078,580508.8413876407,4,55.25146991925152,74.61231260219776,3265999.1140966835
58,4344023.76643408,13.284038681110916,6897246.53470968,5,44.23044663101321,49.63281972644529,1474824.0699464185
41,1622988.0154809928,10.413890571026133,1676420.7095328514,4,70.9540574257252,83.9120011389395,2731095.35651333
22,676531.8780381482,1.9380384546188383,319612.38781578623,2,42.452143247272716,85.95733273084836,609770.0080456254
27,869013.4802565267,2.6983910626400633,155509.75721354273,2,43.54290658460266,85.32202464568134,348242.5966024813
24,1003362.2732199492,2.0990249202492914,333975.5437284439,2,49.38869598119399,94.03863290288426,646665.7713600912
39,1764017.0444898917,8.15710576292274,1005210.9065136735,3,49.286339198909175,80.73680974317222,2853180.294633691
24,903477.142329377,2.069096763213836,277205.2743302021,2,36.18453262188517,96.05910718908726,446954.2911657442
60,3412628.169236514,19.6484712125475,7023306.910232548,8,45.902124975492576,49.40259484641902,2095217.899764399
